episode,total_steps,adversary_team_return,prey_return,adversary_0_return,adversary_1_return,adversary_2_return,agent_0_return,train_touch_count,mean_critic_loss,mean_actor_loss,mean_actor_entropy,epsilon,eval_self_play_adversary_return,eval_self_play_prey_return,eval_adv_vs_random_prey_adversary_return,eval_adv_vs_random_prey_prey_return,eval_random_adv_vs_prey_adversary_return,eval_random_adv_vs_prey_prey_return,eval_self_play_touch_count,eval_adv_vs_random_prey_touch_count,eval_random_adv_vs_prey_touch_count
481,48100,60.0,-58.30575104896375,20.0,20.0,20.0,-58.30575104896375,6.0,0.011754740349715576,-0.042803362011909485,1.4870874881744385,0.503875,,,,,,,,,
482,48200,0.0,-1315.1792127430938,0.0,0.0,0.0,-1315.1792127430938,0.0,0.008840341281029396,-0.05602522729896009,1.5141958892345428,0.50275,,,,,,,,,
483,48300,0.0,-1345.6971048678745,0.0,0.0,0.0,-1345.6971048678745,0.0,0.00732457147387322,-0.035872426349669695,1.4826157093048096,0.501625,,,,,,,,,
484,48400,0.0,-1070.3161614545372,0.0,0.0,0.0,-1070.3161614545372,0.0,0.006165406746731605,-0.04563887743279338,1.5135698318481445,0.5005,,,,,,,,,
485,48500,0.0,-597.7975067282375,0.0,0.0,0.0,-597.7975067282375,0.0,0.00866564325406216,-0.034935512114316225,1.5183503031730652,0.499375,,,,,,,,,
486,48600,0.0,-21.598541377093476,0.0,0.0,0.0,-21.598541377093476,0.0,0.0070628278772346675,-0.01357922051101923,1.5205551385879517,0.49824999999999997,,,,,,,,,
487,48700,90.0,-237.5155424382285,30.0,30.0,30.0,-237.5155424382285,9.0,0.008775601760135032,-0.0360599250998348,1.4779492616653442,0.49712500000000004,,,,,,,,,
488,48800,150.0,-123.61097631639149,50.0,50.0,50.0,-123.61097631639149,15.0,0.007992658225703053,-0.01181751536205411,1.5250954926013947,0.4959999999999999,,,,,,,,,
489,48900,90.0,-173.7156534742787,30.0,30.0,30.0,-173.7156534742787,9.0,0.008326092189236078,-0.017120794858783484,1.4731776118278503,0.49487499999999995,,,,,,,,,
490,49000,0.0,-423.7541008980975,0.0,0.0,0.0,-423.7541008980975,0.0,0.00837053736904636,-0.0368788440246135,1.5200707614421844,0.49375,,,,,,,,,
491,49100,60.0,-472.4815846300683,20.0,20.0,20.0,-472.4815846300683,6.0,0.007603499507240485,-0.04139420157298446,1.4768876433372498,0.492625,,,,,,,,,
492,49200,0.0,-10.142683096434345,0.0,0.0,0.0,-10.142683096434345,0.0,0.0071511977730551735,-0.04136592708528042,1.470509111881256,0.49150000000000005,,,,,,,,,
493,49300,60.0,-249.34790623651665,20.0,20.0,20.0,-249.34790623651665,6.0,0.00662064558127895,-0.05075418250635266,1.518525391817093,0.490375,,,,,,,,,
494,49400,90.0,-254.6663438932561,30.0,30.0,30.0,-254.6663438932561,9.0,0.01253900361189153,-0.03857524134218693,1.4725710153579712,0.48924999999999996,,,,,,,,,
495,49500,0.0,-349.22626049081833,0.0,0.0,0.0,-349.22626049081833,0.0,0.004917248159472365,-0.05006250226870179,1.5193661451339722,0.48812500000000003,,,,,,,,,
496,49600,0.0,-41.19874526436752,0.0,0.0,0.0,-41.19874526436752,0.0,0.005138615357282106,-0.040540621150285006,1.5219293236732483,0.487,,,,,,,,,
497,49700,0.0,-1049.349893962382,0.0,0.0,0.0,-1049.349893962382,0.0,0.006309914693702012,-0.024567644577473402,1.5219006538391113,0.48587499999999995,,,,,,,,,
498,49800,0.0,-18.890434611337067,0.0,0.0,0.0,-18.890434611337067,0.0,0.007327591680223122,-0.04392136842943728,1.4729160368442535,0.48475,,,,,,,,,
499,49900,0.0,-558.7341181992423,0.0,0.0,0.0,-558.7341181992423,0.0,0.008282648901513312,-0.026154699735343456,1.5238714516162872,0.48362499999999997,,,,,,,,,
500,50000,0.0,-50.61165962809167,0.0,0.0,0.0,-50.61165962809167,0.0,0.0063134884694591165,-0.020740756765007973,1.5270481407642365,0.48250000000000004,31.5,-691.8610875085444,15.0,-188.88023687596024,40.5,-409.7611659743308,3.15,1.5,4.05
501,50100,60.0,-42.295558378172046,20.0,20.0,20.0,-42.295558378172046,6.0,0.0055090295427362435,-0.028491055825725198,1.5294691920280457,0.481375,,,,,,,,,
502,50200,90.0,-30.0,30.0,30.0,30.0,-30.0,9.0,0.008314977967529558,-0.029061924200505018,1.5295626521110535,0.48024999999999995,,,,,,,,,
503,50300,30.0,-170.74461406652725,10.0,10.0,10.0,-170.74461406652725,3.0,0.008158283708326053,-0.03991571883670986,1.4721759557724,0.479125,,,,,,,,,
504,50400,0.0,-4.894183150608386,0.0,0.0,0.0,-4.894183150608386,0.0,0.007525056891608983,-0.024599804310128093,1.525458425283432,0.478,,,,,,,,,
505,50500,150.0,-76.24098270254726,50.0,50.0,50.0,-76.24098270254726,15.0,0.006114278054155875,-0.034800907131284475,1.477857232093811,0.47687499999999994,,,,,,,,,
506,50600,0.0,-39.369075442391875,0.0,0.0,0.0,-39.369075442391875,0.0,0.011426343276980333,-0.04060563608072698,1.4739897549152374,0.47575,,,,,,,,,
507,50700,0.0,-312.7519635078553,0.0,0.0,0.0,-312.7519635078553,0.0,0.006712657246680465,-0.022861249512061477,1.5298470854759216,0.47462499999999996,,,,,,,,,
508,50800,0.0,-356.25844720569893,0.0,0.0,0.0,-356.25844720569893,0.0,0.007038504918455146,-0.0361615102738142,1.5272166430950165,0.47350000000000003,,,,,,,,,
509,50900,90.0,-30.430284452680567,30.0,30.0,30.0,-30.430284452680567,9.0,0.007086372417688835,-0.03618434630334377,1.5257896482944489,0.472375,,,,,,,,,
510,51000,0.0,-231.05450408411215,0.0,0.0,0.0,-231.05450408411215,0.0,0.006075718149077147,-0.02752690645866096,1.5268936157226562,0.47124999999999995,,,,,,,,,
511,51100,0.0,-9.71276965130354,0.0,0.0,0.0,-9.71276965130354,0.0,0.009431050704733934,-0.04138519545085728,1.4772811830043793,0.470125,,,,,,,,,
512,51200,0.0,-5.679269689016023,0.0,0.0,0.0,-5.679269689016023,0.0,0.009417896158993244,-0.02719736099243164,1.5282424688339233,0.469,,,,,,,,,
513,51300,0.0,-119.90059245879317,0.0,0.0,0.0,-119.90059245879317,0.0,0.007832121969840955,-0.02592695248313248,1.527353197336197,0.46787499999999993,,,,,,,,,
514,51400,120.0,-560.7948561846297,40.0,40.0,40.0,-560.7948561846297,12.0,0.006192742956045549,-0.02065097028389573,1.4630732834339142,0.46675,,,,,,,,,
515,51500,0.0,-203.73881455572584,0.0,0.0,0.0,-203.73881455572584,0.0,0.013760183894191869,-0.02850779192522168,1.5266455113887787,0.46562499999999996,,,,,,,,,
516,51600,150.0,-63.96774377425469,50.0,50.0,50.0,-63.96774377425469,15.0,0.007012948815827258,-0.027614498045295477,1.52429860830307,0.4645,,,,,,,,,
517,51700,0.0,-362.8723776019679,0.0,0.0,0.0,-362.8723776019679,0.0,0.00874583583936328,-0.04166487883776426,1.4734418094158173,0.463375,,,,,,,,,
518,51800,0.0,-19.768460393311706,0.0,0.0,0.0,-19.768460393311706,0.0,0.010596307736705057,-0.04460073076188564,1.526168018579483,0.46224999999999994,,,,,,,,,
519,51900,90.0,-30.0,30.0,30.0,30.0,-30.0,9.0,0.006545731797814369,-0.030980589799582958,1.5265194773674011,0.461125,,,,,,,,,
520,52000,0.0,-144.7228615524728,0.0,0.0,0.0,-144.7228615524728,0.0,0.00906643353664549,-0.040445173624902964,1.4703200459480286,0.45999999999999996,,,,,,,,,
521,52100,0.0,-81.9659783897394,0.0,0.0,0.0,-81.9659783897394,0.0,0.007418508095724974,-0.024935802444815636,1.5253422558307648,0.45887500000000003,,,,,,,,,
522,52200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004216744200675748,-0.013747292570769787,1.4698291420936584,0.45775,,,,,,,,,
523,52300,0.0,-39.14859069668753,0.0,0.0,0.0,-39.14859069668753,0.0,0.008052209981542546,-0.020185748813673854,1.5244965851306915,0.45662499999999995,,,,,,,,,
524,52400,60.0,-241.75036944314238,20.0,20.0,20.0,-241.75036944314238,6.0,0.007260346472321544,-0.025075230514630675,1.5229086577892303,0.4555,,,,,,,,,
525,52500,0.0,-61.781178394389876,0.0,0.0,0.0,-61.781178394389876,0.0,0.006774193745513912,-0.03910767170600593,1.525448977947235,0.454375,,,,,,,,,
526,52600,60.0,-40.962401139703694,20.0,20.0,20.0,-40.962401139703694,6.0,0.008985905500594527,-0.03889802028425038,1.4685253202915192,0.45324999999999993,,,,,,,,,
527,52700,150.0,-50.0,50.0,50.0,50.0,-50.0,15.0,0.009064641039003618,-0.04396016988903284,1.5265531241893768,0.452125,,,,,,,,,
528,52800,0.0,-65.1361266626518,0.0,0.0,0.0,-65.1361266626518,0.0,0.006684010353637859,-0.02297521848231554,1.4630003571510315,0.45099999999999996,,,,,,,,,
529,52900,0.0,-15.859228573058976,0.0,0.0,0.0,-15.859228573058976,0.0,0.007721059286268428,-0.04741509957239032,1.4636752307415009,0.449875,,,,,,,,,
530,53000,90.0,-513.2588642334475,30.0,30.0,30.0,-513.2588642334475,9.0,0.0052459944417933,-0.03843222698196769,1.52609583735466,0.44875,,,,,,,,,
531,53100,0.0,-11.803129269552564,0.0,0.0,0.0,-11.803129269552564,0.0,0.007899077485490125,-0.04476590803824365,1.465000957250595,0.44762499999999994,,,,,,,,,
532,53200,90.0,-133.88151460537838,30.0,30.0,30.0,-133.88151460537838,9.0,0.009199354142765515,-0.019752362743020058,1.4514925181865692,0.4465,,,,,,,,,
533,53300,0.0,-206.09343710888595,0.0,0.0,0.0,-206.09343710888595,0.0,0.007213195793156046,-0.016320828814059496,1.4488139152526855,0.44537499999999997,,,,,,,,,
534,53400,0.0,-149.95508899659836,0.0,0.0,0.0,-149.95508899659836,0.0,0.009659809147706255,-0.03114812751300633,1.5277663469314575,0.4442499999999999,,,,,,,,,
535,53500,60.0,-45.37263474199315,20.0,20.0,20.0,-45.37263474199315,6.0,0.0045647253427887335,-0.03653597133234143,1.5279792845249176,0.443125,,,,,,,,,
536,53600,0.0,-568.7862460064164,0.0,0.0,0.0,-568.7862460064164,0.0,0.00720618187187938,-0.024491264251992106,1.5257950723171234,0.44199999999999995,,,,,,,,,
537,53700,0.0,-532.0083773287206,0.0,0.0,0.0,-532.0083773287206,0.0,0.007156528430641629,-0.035101877292618155,1.4612859189510345,0.440875,,,,,,,,,
538,53800,0.0,-1168.7422717581208,0.0,0.0,0.0,-1168.7422717581208,0.0,0.010361113076214679,-0.042405302869156,1.5261912643909454,0.43975,,,,,,,,,
539,53900,0.0,-3.3314762010238828,0.0,0.0,0.0,-3.3314762010238828,0.0,0.004076731143868528,-0.031858992064371705,1.5264843106269836,0.43862499999999993,,,,,,,,,
540,54000,0.0,-72.44747170190689,0.0,0.0,0.0,-72.44747170190689,0.0,0.013392114502494223,-0.03537869197316468,1.525410771369934,0.4375,,,,,,,,,
541,54100,0.0,-475.3813002897787,0.0,0.0,0.0,-475.3813002897787,0.0,0.005996878709993325,-0.03062589862383902,1.5250393748283386,0.43637499999999996,,,,,,,,,
542,54200,90.0,-40.56127029933271,30.0,30.0,30.0,-40.56127029933271,9.0,0.007119026784494054,-0.026288247667253017,1.5273094475269318,0.43525,,,,,,,,,
543,54300,0.0,-512.1728437323939,0.0,0.0,0.0,-512.1728437323939,0.0,0.009074664158106316,-0.047755971318110824,1.4604779183864594,0.434125,,,,,,,,,
544,54400,0.0,-1100.89621330116,0.0,0.0,0.0,-1100.89621330116,0.0,0.005971588980173692,-0.04363566590473056,1.4607514142990112,0.43299999999999994,,,,,,,,,
545,54500,60.0,-75.60827547647988,20.0,20.0,20.0,-75.60827547647988,6.0,0.007103019888745621,-0.04009837587364018,1.4597864747047424,0.431875,,,,,,,,,
546,54600,0.0,-865.0939392996077,0.0,0.0,0.0,-865.0939392996077,0.0,0.009482982037297916,-0.036481929710134864,1.5255496799945831,0.4307500000000001,,,,,,,,,
547,54700,0.0,-16.554764471282482,0.0,0.0,0.0,-16.554764471282482,0.0,0.007004403771134093,-0.026836714940145612,1.5274544656276703,0.4296249999999999,,,,,,,,,
548,54800,180.0,-75.26031277694734,60.0,60.0,60.0,-75.26031277694734,18.0,0.008500697222189046,-0.021527517354115844,1.4475130438804626,0.4285,,,,,,,,,
549,54900,0.0,-1.428137633585389,0.0,0.0,0.0,-1.428137633585389,0.0,0.009145768592134118,-0.022560311248525977,1.4464635848999023,0.42737499999999995,,,,,,,,,
550,55000,240.0,-251.31526981304174,80.0,80.0,80.0,-251.31526981304174,24.0,0.011596633477893192,-0.044529347913339734,1.459985375404358,0.42625,24.0,-592.1855527532082,12.0,-233.76425024310643,46.5,-340.5159954717291,2.4,1.2,4.65
551,55100,0.0,-365.31902336730803,0.0,0.0,0.0,-365.31902336730803,0.0,0.006965181470150128,-0.049113748129457235,1.4635720551013947,0.425125,,,,,,,,,
552,55200,0.0,-3.5945712277110005,0.0,0.0,0.0,-3.5945712277110005,0.0,0.00656394525867654,-0.02896002633497119,1.526797741651535,0.42399999999999993,,,,,,,,,
553,55300,60.0,-349.59617261303134,20.0,20.0,20.0,-349.59617261303134,6.0,0.003633929372881539,-0.02340750372968614,1.44831383228302,0.422875,,,,,,,,,
554,55400,0.0,-522.1833581979357,0.0,0.0,0.0,-522.1833581979357,0.0,0.006407155902707018,-0.04586216318421066,1.525444746017456,0.42175000000000007,,,,,,,,,
555,55500,0.0,-55.64042086767029,0.0,0.0,0.0,-55.64042086767029,0.0,0.005788358161225915,-0.015086925122886896,1.459416925907135,0.4206249999999999,,,,,,,,,
556,55600,0.0,-575.974620777403,0.0,0.0,0.0,-575.974620777403,0.0,0.009084142810024787,-0.035528753185644746,1.470984399318695,0.4195,,,,,,,,,
557,55700,90.0,-161.1913130430635,30.0,30.0,30.0,-161.1913130430635,9.0,0.008972816489404067,-0.037099480163306,1.5220646560192108,0.41837499999999994,,,,,,,,,
558,55800,0.0,-161.66182587008885,0.0,0.0,0.0,-161.66182587008885,0.0,0.006424599821912125,-0.03784536011517048,1.5264216363430023,0.41725,,,,,,,,,
559,55900,0.0,-31.494483821059944,0.0,0.0,0.0,-31.494483821059944,0.0,0.010428633868286852,-0.025994004448875785,1.4617391228675842,0.41612499999999997,,,,,,,,,
560,56000,90.0,-203.71517263190856,30.0,30.0,30.0,-203.71517263190856,9.0,0.00893985635775607,-0.033482875442132354,1.4599891901016235,0.4149999999999999,,,,,,,,,
561,56100,60.0,-53.008472014950414,20.0,20.0,20.0,-53.008472014950414,6.0,0.007922335862531327,-0.029227436985820532,1.4604050815105438,0.413875,,,,,,,,,
562,56200,30.0,-419.2362982606256,10.0,10.0,10.0,-419.2362982606256,3.0,0.0074055999139091,-0.02363820280879736,1.4507220387458801,0.41275000000000006,,,,,,,,,
563,56300,90.0,-68.69429415099697,30.0,30.0,30.0,-68.69429415099697,9.0,0.007002487240242772,-0.03870999184437096,1.528188407421112,0.4116249999999999,,,,,,,,,
564,56400,0.0,-54.18187352386693,0.0,0.0,0.0,-54.18187352386693,0.0,0.011095868438133039,-0.01735800551250577,1.4592759609222412,0.4105,,,,,,,,,
565,56500,90.0,-42.857558438107866,30.0,30.0,30.0,-42.857558438107866,9.0,0.006464346166467294,-0.031309345504269004,1.532588630914688,0.40937499999999993,,,,,,,,,
566,56600,0.0,-78.01430908102064,0.0,0.0,0.0,-78.01430908102064,0.0,0.008532671228749678,-0.04125207383185625,1.4714183807373047,0.40825,,,,,,,,,
567,56700,30.0,-10.0,10.0,10.0,10.0,-10.0,3.0,0.0032708169601392,-0.025373052340000868,1.46242955327034,0.40712500000000007,,,,,,,,,
568,56800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004150574044615496,-0.04693224234506488,1.4707968831062317,0.4059999999999999,,,,,,,,,
569,56900,0.0,-80.78950985193273,0.0,0.0,0.0,-80.78950985193273,0.0,0.0108850731048733,-0.02420695940963924,1.4695776104927063,0.404875,,,,,,,,,
570,57000,0.0,-637.7064861725753,0.0,0.0,0.0,-637.7064861725753,0.0,0.008916223014239222,-0.04408735246397555,1.475597769021988,0.40375000000000005,,,,,,,,,
571,57100,0.0,-103.80788427105739,0.0,0.0,0.0,-103.80788427105739,0.0,0.005464128975290805,-0.023316363571211696,1.4699212908744812,0.402625,,,,,,,,,
572,57200,30.0,-24.062940794680724,10.0,10.0,10.0,-24.062940794680724,3.0,0.009775907696166541,-0.048057413194328547,1.4732387065887451,0.40149999999999997,,,,,,,,,
573,57300,0.0,-187.66038716888767,0.0,0.0,0.0,-187.66038716888767,0.0,0.005069546641607303,-0.038787030847743154,1.5310375690460205,0.4003749999999999,,,,,,,,,
574,57400,0.0,-66.99727759919887,0.0,0.0,0.0,-66.99727759919887,0.0,0.0047026828688103706,-0.027137638768181205,1.4705699980258942,0.39925,,,,,,,,,
575,57500,0.0,-154.88991257697793,0.0,0.0,0.0,-154.88991257697793,0.0,0.005064957935246639,-0.026481064269319177,1.5309365093708038,0.39812500000000006,,,,,,,,,
576,57600,0.0,-198.95477801926677,0.0,0.0,0.0,-198.95477801926677,0.0,0.005457096347527113,-0.026314040180295706,1.5337404906749725,0.3969999999999999,,,,,,,,,
577,57700,0.0,-17.867001145556337,0.0,0.0,0.0,-17.867001145556337,0.0,0.006361028252285905,-0.028000810649245977,1.5317412912845612,0.395875,,,,,,,,,
578,57800,90.0,-30.0,30.0,30.0,30.0,-30.0,9.0,0.009122821851633489,-0.047656969632953405,1.4795864820480347,0.39475000000000005,,,,,,,,,
579,57900,60.0,-68.49096653877278,20.0,20.0,20.0,-68.49096653877278,6.0,0.005258658842649311,-0.030952683184295893,1.5332944989204407,0.393625,,,,,,,,,
580,58000,210.0,-82.55496480298375,70.0,70.0,70.0,-82.55496480298375,21.0,0.006881011780933477,-0.02536871680058539,1.473749965429306,0.39249999999999996,,,,,,,,,
581,58100,120.0,-333.91380876819346,40.0,40.0,40.0,-333.91380876819346,12.0,0.006995916352025233,-0.03092804620973766,1.5330569446086884,0.3913749999999999,,,,,,,,,
582,58200,0.0,-33.35398253539491,0.0,0.0,0.0,-33.35398253539491,0.0,0.007368483587924857,-0.03484310721978545,1.5354140996932983,0.39025,,,,,,,,,
583,58300,60.0,-147.0245732237544,20.0,20.0,20.0,-147.0245732237544,6.0,0.0069338620523922145,-0.02342258905991912,1.4758301675319672,0.38912500000000005,,,,,,,,,
584,58400,0.0,-166.92808394383675,0.0,0.0,0.0,-166.92808394383675,0.0,0.004932797986839432,-0.032551095355302095,1.5344499051570892,0.3879999999999999,,,,,,,,,
585,58500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008466651146591175,-0.04744484229013324,1.4880547523498535,0.38687499999999997,,,,,,,,,
586,58600,90.0,-82.50462285798974,30.0,30.0,30.0,-82.50462285798974,9.0,0.00901962607895257,-0.030318408273160458,1.480850338935852,0.38575000000000004,,,,,,,,,
587,58700,0.0,-332.8780684460593,0.0,0.0,0.0,-332.8780684460593,0.0,0.004765911144204438,-0.024669170379638672,1.4775915145874023,0.384625,,,,,,,,,
588,58800,0.0,-213.16608135372604,0.0,0.0,0.0,-213.16608135372604,0.0,0.008456837749690749,-0.04441943089477718,1.5336555242538452,0.38349999999999995,,,,,,,,,
589,58900,0.0,-324.0473769880963,0.0,0.0,0.0,-324.0473769880963,0.0,0.0050577821748447604,-0.02260538376867771,1.476546287536621,0.3823749999999999,,,,,,,,,
590,59000,30.0,-208.1781032488486,10.0,10.0,10.0,-208.1781032488486,3.0,0.011681568204949144,-0.04847102542407811,1.4836724698543549,0.38125,,,,,,,,,
591,59100,90.0,-127.25366118810854,30.0,30.0,30.0,-127.25366118810854,9.0,0.00676768712582998,-0.03173778159543872,1.4756280779838562,0.38012500000000005,,,,,,,,,
592,59200,0.0,-36.50452230159912,0.0,0.0,0.0,-36.50452230159912,0.0,0.005908873805310577,-0.029515610309317708,1.471906065940857,0.379,,,,,,,,,
593,59300,0.0,-596.4427227662114,0.0,0.0,0.0,-596.4427227662114,0.0,0.008708909168490209,-0.04565305286087096,1.485037624835968,0.37787499999999996,,,,,,,,,
594,59400,60.0,-96.04403797826215,20.0,20.0,20.0,-96.04403797826215,6.0,0.0025601561574148946,-0.022249613888561726,1.4668188393115997,0.37675000000000003,,,,,,,,,
595,59500,30.0,-39.575163045090214,10.0,10.0,10.0,-39.575163045090214,3.0,0.0025625165217206813,-0.03864960419014096,1.5337976217269897,0.375625,,,,,,,,,
596,59600,30.0,-27.78460532165437,10.0,10.0,10.0,-27.78460532165437,3.0,0.006612992190639488,-0.0242747797165066,1.534876137971878,0.37450000000000006,,,,,,,,,
597,59700,30.0,-10.0,10.0,10.0,10.0,-10.0,3.0,0.012204386890516616,-0.03347959532402456,1.4687089622020721,0.3733749999999999,,,,,,,,,
598,59800,240.0,-115.08068149684834,80.0,80.0,80.0,-115.08068149684834,24.0,0.005934204724326264,-0.03498974349349737,1.4799960255622864,0.37224999999999997,,,,,,,,,
599,59900,0.0,-124.39737092856272,0.0,0.0,0.0,-124.39737092856272,0.0,0.011720897207851522,-0.035689368611201644,1.5347020626068115,0.37112500000000004,,,,,,,,,
600,60000,90.0,-30.0,30.0,30.0,30.0,-30.0,9.0,0.011433181593019981,-0.03946785209700465,1.475168526172638,0.37,31.5,-241.0348946264083,42.0,-179.47513598505702,34.5,-146.96525484738217,3.15,4.2,3.45
601,60100,90.0,-111.89604360724793,30.0,30.0,30.0,-111.89604360724793,9.0,0.008256409812020138,-0.05042261793278158,1.5344160199165344,0.36887499999999995,,,,,,,,,
602,60200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006354574805300217,-0.027248255908489227,1.474297195672989,0.36775,,,,,,,,,
603,60300,0.0,-201.12449997457287,0.0,0.0,0.0,-201.12449997457287,0.0,0.007892003945016768,-0.05005126632750034,1.5371779799461365,0.366625,,,,,,,,,
604,60400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006309496166068129,-0.02092971745878458,1.4722322821617126,0.36550000000000005,,,,,,,,,
605,60500,90.0,-89.51420119610007,30.0,30.0,30.0,-89.51420119610007,9.0,0.007386815959762316,-0.023436041083186865,1.4783880114555359,0.3643749999999999,,,,,,,,,
606,60600,0.0,-656.6776615326413,0.0,0.0,0.0,-656.6776615326413,0.0,0.009726268450322095,-0.040267538046464324,1.5340349674224854,0.36324999999999996,,,,,,,,,
607,60700,0.0,-185.9522538382733,0.0,0.0,0.0,-185.9522538382733,0.0,0.005068704718723893,-0.025351564632728696,1.5350144505500793,0.36212500000000003,,,,,,,,,
608,60800,0.0,-651.6332368070588,0.0,0.0,0.0,-651.6332368070588,0.0,0.008487269216857385,-0.028317809803411365,1.538588136434555,0.361,,,,,,,,,
609,60900,0.0,-507.667383899108,0.0,0.0,0.0,-507.667383899108,0.0,0.007358463510172442,-0.049767515156418085,1.4882105886936188,0.35987499999999994,,,,,,,,,
610,61000,180.0,-60.0,60.0,60.0,60.0,-60.0,18.0,0.012385944624838885,-0.062122393399477005,1.4835985600948334,0.35875,,,,,,,,,
611,61100,60.0,-514.3350627726433,20.0,20.0,20.0,-514.3350627726433,6.0,0.005418030465079937,-0.046467387583106756,1.5372892916202545,0.35762499999999997,,,,,,,,,
612,61200,90.0,-118.4860562842382,30.0,30.0,30.0,-118.4860562842382,9.0,0.006811822626332287,-0.03774186177179217,1.476608544588089,0.35650000000000004,,,,,,,,,
613,61300,0.0,-14.425340746619147,0.0,0.0,0.0,-14.425340746619147,0.0,0.007848969275073614,-0.04400524473749101,1.4822914898395538,0.3553749999999999,,,,,,,,,
614,61400,90.0,-45.58961911839531,30.0,30.0,30.0,-45.58961911839531,9.0,0.005662543706421275,-0.04417979368008673,1.5399206280708313,0.35424999999999995,,,,,,,,,
615,61500,0.0,-104.36139888128872,0.0,0.0,0.0,-104.36139888128872,0.0,0.004699002027336974,-0.03477148455567658,1.537932276725769,0.353125,,,,,,,,,
616,61600,30.0,-10.0,10.0,10.0,10.0,-10.0,3.0,0.0097853603438125,-0.026359942741692066,1.5377531051635742,0.352,,,,,,,,,
617,61700,90.0,-39.02126510772315,30.0,30.0,30.0,-39.02126510772315,9.0,0.00601337321131723,-0.02019416354596615,1.4768065810203552,0.35087500000000005,,,,,,,,,
618,61800,60.0,-776.8864102002369,20.0,20.0,20.0,-776.8864102002369,6.0,0.013401058415183797,-0.04277080320753157,1.4902842938899994,0.34975,,,,,,,,,
619,61900,30.0,-272.4754440462708,10.0,10.0,10.0,-272.4754440462708,3.0,0.00655072605877649,-0.02960393438115716,1.539475917816162,0.34862499999999996,,,,,,,,,
620,62000,0.0,-63.078157142636435,0.0,0.0,0.0,-63.078157142636435,0.0,0.008648008959426079,-0.05911883432418108,1.4829353094100952,0.34750000000000003,,,,,,,,,
621,62100,0.0,-197.57427563568442,0.0,0.0,0.0,-197.57427563568442,0.0,0.00762906208547065,-0.031707918737083673,1.5400367379188538,0.346375,,,,,,,,,
622,62200,0.0,-10.299506031071441,0.0,0.0,0.0,-10.299506031071441,0.0,0.005579162541835103,-0.05469232308678329,1.4890358448028564,0.34524999999999995,,,,,,,,,
623,62300,0.0,-41.47698392916015,0.0,0.0,0.0,-41.47698392916015,0.0,0.008255884626123589,-0.04388293926604092,1.541848599910736,0.344125,,,,,,,,,
624,62400,0.0,-329.25985647224854,0.0,0.0,0.0,-329.25985647224854,0.0,0.00586713138181949,-0.04738694825209677,1.484128475189209,0.34299999999999997,,,,,,,,,
625,62500,0.0,-279.1286808449966,0.0,0.0,0.0,-279.1286808449966,0.0,0.006788803962990642,-0.040379914455115795,1.4843128323554993,0.34187500000000004,,,,,,,,,
626,62600,30.0,-10.0,10.0,10.0,10.0,-10.0,3.0,0.005803984808153473,-0.0445634953211993,1.541458010673523,0.34075,,,,,,,,,
627,62700,0.0,-17.754042561830623,0.0,0.0,0.0,-17.754042561830623,0.0,0.004369912741822191,-0.03847398655489087,1.5378901064395905,0.33962499999999995,,,,,,,,,
628,62800,0.0,-45.029011772660354,0.0,0.0,0.0,-45.029011772660354,0.0,0.004256040207110345,-0.02367192297242582,1.4762231707572937,0.3385,,,,,,,,,
629,62900,60.0,-55.569394567929045,20.0,20.0,20.0,-55.569394567929045,6.0,0.007971481172717176,-0.037461412604898214,1.477354496717453,0.337375,,,,,,,,,
630,63000,60.0,-74.65810112280641,20.0,20.0,20.0,-74.65810112280641,6.0,0.007497498685552273,-0.05987743800505996,1.4833167493343353,0.33624999999999994,,,,,,,,,
631,63100,0.0,-288.4121285637055,0.0,0.0,0.0,-288.4121285637055,0.0,0.0055931081078597344,-0.03405627189204097,1.539387047290802,0.335125,,,,,,,,,
632,63200,210.0,-70.0,70.0,70.0,70.0,-70.0,21.0,0.006573778300662525,-0.040169124491512775,1.47755628824234,0.33399999999999996,,,,,,,,,
633,63300,60.0,-83.36476252973974,20.0,20.0,20.0,-83.36476252973974,6.0,0.006946158850041684,-0.04247075296007097,1.5398623943328857,0.33287500000000003,,,,,,,,,
634,63400,630.0,-261.2936640371907,210.0,210.0,210.0,-261.2936640371907,63.0,0.004829569115827326,-0.03845146088860929,1.5390952229499817,0.33175,,,,,,,,,
635,63500,0.0,-89.05553312769835,0.0,0.0,0.0,-89.05553312769835,0.0,0.008293051498185378,-0.03951724385842681,1.5383650064468384,0.33062499999999995,,,,,,,,,
636,63600,150.0,-50.0,50.0,50.0,50.0,-50.0,15.0,0.0072200982249341905,-0.03494234732352197,1.5417909026145935,0.3295,,,,,,,,,
637,63700,0.0,-378.6873783781156,0.0,0.0,0.0,-378.6873783781156,0.0,0.007032722984149586,-0.027755759889259934,1.476934552192688,0.328375,,,,,,,,,
638,63800,0.0,-217.25406096404043,0.0,0.0,0.0,-217.25406096404043,0.0,0.006516177345474716,-0.031740406062453985,1.5378021597862244,0.32724999999999993,,,,,,,,,
