episode,total_steps,adversary_team_return,prey_return,adversary_0_return,adversary_1_return,adversary_2_return,agent_0_return,train_touch_count,mean_critic_loss,mean_actor_loss,mean_actor_entropy,epsilon,eval_self_play_adversary_return,eval_self_play_prey_return,eval_adv_vs_random_prey_adversary_return,eval_adv_vs_random_prey_prey_return,eval_random_adv_vs_prey_adversary_return,eval_random_adv_vs_prey_prey_return,eval_self_play_touch_count,eval_adv_vs_random_prey_touch_count,eval_random_adv_vs_prey_touch_count
1003,100300,90.0,-30.0,30.0,30.0,30.0,-30.0,9.0,0.006716141528158914,-0.06430209567770362,1.2314709722995758,0.27774999999999994,,,,,,,,,
1004,100400,120.0,-40.0,40.0,40.0,40.0,-40.0,12.0,0.010795294976560399,-0.050922032445669174,1.253250390291214,0.277,,,,,,,,,
1005,100500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003485764202196151,-0.04479802818968892,1.1470962464809418,0.27625,,,,,,,,,
1006,100600,60.0,-131.41470213992957,20.0,20.0,20.0,-131.41470213992957,6.0,0.008735766139579937,-0.061176222283393145,1.2205065786838531,0.27549999999999997,,,,,,,,,
1007,100700,0.0,-1.2358027819082917,0.0,0.0,0.0,-1.2358027819082917,0.0,0.008013563623535447,-0.07272502314299345,1.1319895684719086,0.27475000000000005,,,,,,,,,
1008,100800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008360578547581099,-0.051088254898786545,1.2617874145507812,0.274,,,,,,,,,
1009,100900,60.0,-20.0,20.0,20.0,20.0,-20.0,6.0,0.01142214513674844,-0.06593441963195801,1.218746393918991,0.27325,,,,,,,,,
1010,101000,0.0,-0.8965920953296203,0.0,0.0,0.0,-0.8965920953296203,0.0,0.009773548430530354,-0.055782951414585114,1.247128278017044,0.27249999999999996,,,,,,,,,
1011,101100,0.0,-66.81437255731218,0.0,0.0,0.0,-66.81437255731218,0.0,0.0069787823158549145,-0.083218032727018,1.1207403540611267,0.27174999999999994,,,,,,,,,
1012,101200,30.0,-67.0945330755615,10.0,10.0,10.0,-67.0945330755615,3.0,0.007749710828647949,-0.06960705667734146,1.1425006091594696,0.2709999999999999,,,,,,,,,
1013,101300,90.0,-47.03764769877537,30.0,30.0,30.0,-47.03764769877537,9.0,0.012284385549719445,-0.07100161910057068,1.1260570585727692,0.27025,,,,,,,,,
1014,101400,60.0,-59.91166954287194,20.0,20.0,20.0,-59.91166954287194,6.0,0.008281849673949182,-0.04961236193776131,1.2473256289958954,0.26949999999999996,,,,,,,,,
1015,101500,0.0,-25.519059374804254,0.0,0.0,0.0,-25.519059374804254,0.0,0.010960904866806231,-0.06451562605798244,1.2043406069278717,0.26874999999999993,,,,,,,,,
1016,101600,0.0,-111.91821530279584,0.0,0.0,0.0,-111.91821530279584,0.0,0.009579223114997149,-0.06744613405317068,1.1241965591907501,0.268,,,,,,,,,
1017,101700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007610666172695346,-0.08501356327906251,1.1085690408945084,0.26725,,,,,,,,,
1018,101800,0.0,-8.81851771723067,0.0,0.0,0.0,-8.81851771723067,0.0,0.0070137003203853965,-0.05036533437669277,1.2392273545265198,0.26650000000000007,,,,,,,,,
1019,101900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010041538247605786,-0.05966811906546354,1.136504739522934,0.26575000000000004,,,,,,,,,
1020,102000,90.0,-64.12184257128577,30.0,30.0,30.0,-64.12184257128577,9.0,0.00872735156735871,-0.049819874577224255,1.2310228049755096,0.265,,,,,,,,,
1021,102100,0.0,-76.791822596492,0.0,0.0,0.0,-76.791822596492,0.0,0.009482967972871847,-0.05080603249371052,1.2303634285926819,0.26425,,,,,,,,,
1022,102200,0.0,-20.355824207794825,0.0,0.0,0.0,-20.355824207794825,0.0,0.009231603544321842,-0.06992035964503884,1.207007497549057,0.26349999999999996,,,,,,,,,
1023,102300,0.0,-10.76689028500338,0.0,0.0,0.0,-10.76689028500338,0.0,0.007823621432180516,-0.06534761190414429,1.1246509850025177,0.26274999999999993,,,,,,,,,
1024,102400,0.0,-300.2307010787449,0.0,0.0,0.0,-300.2307010787449,0.0,0.004924164531985298,-0.05014066584408283,1.2198345363140106,0.262,,,,,,,,,
1025,102500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006901841887156479,-0.06491906940937042,1.1969857215881348,0.26125,,,,,,,,,
1026,102600,0.0,-47.15053431531464,0.0,0.0,0.0,-47.15053431531464,0.0,0.008694939344422892,-0.08531160745769739,1.1065066754817963,0.26049999999999995,,,,,,,,,
1027,102700,60.0,-23.857677147351005,20.0,20.0,20.0,-23.857677147351005,6.0,0.009483620422543027,-0.06257002614438534,1.1201585233211517,0.2597499999999999,,,,,,,,,
1028,102800,0.0,-74.86683595554823,0.0,0.0,0.0,-74.86683595554823,0.0,0.011304822168312967,-0.0671952748671174,1.205363929271698,0.259,,,,,,,,,
1029,102900,30.0,-143.85335442486286,10.0,10.0,10.0,-143.85335442486286,3.0,0.01064096053596586,-0.055150652304291725,1.2170449793338776,0.25825,,,,,,,,,
1030,103000,0.0,-345.8978877699227,0.0,0.0,0.0,-345.8978877699227,0.0,0.00830380042316392,-0.05130437854677439,1.208696037530899,0.25750000000000006,,,,,,,,,
1031,103100,0.0,-125.67605098821035,0.0,0.0,0.0,-125.67605098821035,0.0,0.006829181773355231,-0.05815415270626545,1.1256158351898193,0.25675000000000003,,,,,,,,,
1032,103200,30.0,-33.190723705276824,10.0,10.0,10.0,-33.190723705276824,3.0,0.010957501974189654,-0.08065331494435668,1.1158065497875214,0.256,,,,,,,,,
1033,103300,0.0,-50.45820708391297,0.0,0.0,0.0,-50.45820708391297,0.0,0.008270034813904203,-0.05335656367242336,1.2064229846000671,0.25525,,,,,,,,,
1034,103400,0.0,-72.28105035163496,0.0,0.0,0.0,-72.28105035163496,0.0,0.00919120558683062,-0.0912854103371501,1.115523636341095,0.25449999999999995,,,,,,,,,
1035,103500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881905938731506,-0.0684891976416111,1.1346187591552734,0.2537499999999999,,,,,,,,,
1036,103600,30.0,-10.0,10.0,10.0,10.0,-10.0,3.0,0.006263171293539926,-0.049924541264772415,1.2025131583213806,0.253,,,,,,,,,
1037,103700,60.0,-103.30133120751735,20.0,20.0,20.0,-103.30133120751735,6.0,0.012679799343459308,-0.06449352530762553,1.183522880077362,0.25225,,,,,,,,,
1038,103800,30.0,-24.79217400913426,10.0,10.0,10.0,-24.79217400913426,3.0,0.011116944995592348,-0.08429973386228085,1.128288894891739,0.25149999999999995,,,,,,,,,
1039,103900,0.0,-12.94023530100977,0.0,0.0,0.0,-12.94023530100977,0.0,0.01046655373647809,-0.06680538598448038,1.182054042816162,0.2507499999999999,,,,,,,,,
1040,104000,90.0,-149.07993476320044,30.0,30.0,30.0,-149.07993476320044,9.0,0.010497748517082073,-0.059386054053902626,1.2024280428886414,0.25,,,,,,,,,
1041,104100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057634213007986546,-0.07806431502103806,1.1245344877243042,0.24925000000000008,,,,,,,,,
1042,104200,60.0,-33.52970153105001,20.0,20.0,20.0,-33.52970153105001,6.0,0.008913724013837054,-0.06716502457857132,1.1931365430355072,0.24850000000000005,,,,,,,,,
1043,104300,0.0,-7.34515581127668,0.0,0.0,0.0,-7.34515581127668,0.0,0.008372614698600955,-0.05702689662575722,1.1384469270706177,0.24775000000000003,,,,,,,,,
1044,104400,0.0,-53.58324812904931,0.0,0.0,0.0,-53.58324812904931,0.0,0.008658163977088407,-0.06655226042494178,1.1863515079021454,0.247,,,,,,,,,
1045,104500,180.0,-186.68968195575297,60.0,60.0,60.0,-186.68968195575297,18.0,0.009198903950164095,-0.07031671702861786,1.1282192170619965,0.24624999999999997,,,,,,,,,
1046,104600,90.0,-30.60994399468879,30.0,30.0,30.0,-30.60994399468879,9.0,0.005748332652729005,-0.08981676446273923,1.1345056593418121,0.24549999999999994,,,,,,,,,
1047,104700,0.0,-613.1093041910659,0.0,0.0,0.0,-613.1093041910659,0.0,0.00789998474647291,-0.049355946481227875,1.207536369562149,0.24475000000000002,,,,,,,,,
1048,104800,150.0,-51.37495242039735,50.0,50.0,50.0,-51.37495242039735,15.0,0.010033540325821377,-0.058657433837652206,1.191917359828949,0.244,,,,,,,,,
1049,104900,0.0,-8.963761906272728,0.0,0.0,0.0,-8.963761906272728,0.0,0.010283461524522863,-0.06420264765620232,1.1499305665493011,0.24324999999999997,,,,,,,,,
1050,105000,0.0,-93.73592029163228,0.0,0.0,0.0,-93.73592029163228,0.0,0.011810361465904862,-0.0775358253158629,1.2067751586437225,0.24249999999999994,,,,,,,,,
1051,105100,60.0,-21.548800939899618,20.0,20.0,20.0,-21.548800939899618,6.0,0.009363818913698196,-0.06108959577977657,1.20346999168396,0.2417499999999999,,,,,,,,,
1052,105200,120.0,-98.61905949491819,40.0,40.0,40.0,-98.61905949491819,12.0,0.008437342548859306,-0.08581344690173864,1.1337895095348358,0.241,,,,,,,,,
1053,105300,90.0,-49.62781060174793,30.0,30.0,30.0,-49.62781060174793,9.0,0.010509740677662194,-0.05315198190510273,1.2085263133049011,0.24025000000000007,,,,,,,,,
1054,105400,30.0,-10.0,10.0,10.0,10.0,-10.0,3.0,0.00957874534651637,-0.09239562787115574,1.138777494430542,0.23950000000000005,,,,,,,,,
1055,105500,0.0,-238.32343332940945,0.0,0.0,0.0,-238.32343332940945,0.0,0.010666341142496094,-0.04782641585916281,1.2032995522022247,0.23875000000000002,,,,,,,,,
1056,105600,0.0,-23.714351512820883,0.0,0.0,0.0,-23.714351512820883,0.0,0.008366430854948703,-0.09361838921904564,1.130861759185791,0.238,,,,,,,,,
1057,105700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007840465434128419,-0.06550499051809311,1.1491941213607788,0.23724999999999996,,,,,,,,,
1058,105800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009547815861878917,-0.0574569720774889,1.1498042345046997,0.23649999999999993,,,,,,,,,
1059,105900,0.0,-4.801899796014288,0.0,0.0,0.0,-4.801899796014288,0.0,0.006501577940071002,-0.05693816673010588,1.1310602724552155,0.23575000000000002,,,,,,,,,
1060,106000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004215761160594411,-0.08648031484335661,1.129574716091156,0.235,,,,,,,,,
1061,106100,30.0,-19.373850454021444,10.0,10.0,10.0,-19.373850454021444,3.0,0.01179226508247666,-0.05574595369398594,1.2103987634181976,0.23424999999999996,,,,,,,,,
1062,106200,0.0,-118.1494610224589,0.0,0.0,0.0,-118.1494610224589,0.0,0.008279902365757152,-0.06517595425248146,1.203603833913803,0.23349999999999993,,,,,,,,,
1063,106300,210.0,-70.0,70.0,70.0,70.0,-70.0,21.0,0.013248502800706774,-0.07619173638522625,1.2095418870449066,0.2327499999999999,,,,,,,,,
1064,106400,60.0,-20.42771879811513,20.0,20.0,20.0,-20.42771879811513,6.0,0.005867674321052618,-0.06149966921657324,1.1276507079601288,0.23199999999999998,,,,,,,,,
1065,106500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014451061833824497,-0.09632452996447682,1.1195842921733856,0.23125000000000007,,,,,,,,,
1066,106600,30.0,-47.91823590764497,10.0,10.0,10.0,-47.91823590764497,3.0,0.009265550528652966,-0.09450142504647374,1.1272644698619843,0.23050000000000004,,,,,,,,,
1067,106700,30.0,-136.1001389706738,10.0,10.0,10.0,-136.1001389706738,3.0,0.008787853206740692,-0.052770912647247314,1.2091885805130005,0.22975,,,,,,,,,
1068,106800,0.0,-63.997090689663175,0.0,0.0,0.0,-63.997090689663175,0.0,0.005771350115537643,-0.05796093912795186,1.2085011303424835,0.22899999999999998,,,,,,,,,
1069,106900,0.0,-107.04312570220759,0.0,0.0,0.0,-107.04312570220759,0.0,0.015274071993189864,-0.05459992494434118,1.2315215766429901,0.22824999999999995,,,,,,,,,
1070,107000,0.0,-23.359501997048014,0.0,0.0,0.0,-23.359501997048014,0.0,0.0048363679816247895,-0.07272724341601133,1.2199566662311554,0.22750000000000004,,,,,,,,,
1071,107100,0.0,-107.43109664144131,0.0,0.0,0.0,-107.43109664144131,0.0,0.0062403530173469335,-0.08580597816035151,1.1151922047138214,0.22675,,,,,,,,,
1072,107200,30.0,-10.0,10.0,10.0,10.0,-10.0,3.0,0.009095764209632762,-0.06523173302412033,1.235896110534668,0.22599999999999998,,,,,,,,,
1073,107300,60.0,-28.610036395803633,20.0,20.0,20.0,-28.610036395803633,6.0,0.00967715258593671,-0.07276909425854683,1.2236084640026093,0.22524999999999995,,,,,,,,,
1074,107400,0.0,-62.04137960779716,0.0,0.0,0.0,-62.04137960779716,0.0,0.0068873065611114725,-0.090935283806175,1.120741993188858,0.22449999999999992,,,,,,,,,
1075,107500,0.0,-30.814973147351395,0.0,0.0,0.0,-30.814973147351395,0.0,0.0057148604246322066,-0.09001433523371816,1.1094945967197418,0.2237499999999999,,,,,,,,,
1076,107600,0.0,-40.889487762900146,0.0,0.0,0.0,-40.889487762900146,0.0,0.007956182322232053,-0.06495524849742651,1.1152191460132599,0.22299999999999998,,,,,,,,,
1077,107700,30.0,-56.87762116911128,10.0,10.0,10.0,-56.87762116911128,3.0,0.007691745820920914,-0.05094094667583704,1.2356703579425812,0.22225000000000006,,,,,,,,,
1078,107800,0.0,-332.8902365619099,0.0,0.0,0.0,-332.8902365619099,0.0,0.011806435315520503,-0.06501139514148235,1.111961007118225,0.22150000000000003,,,,,,,,,
1079,107900,30.0,-615.7345132946041,10.0,10.0,10.0,-615.7345132946041,3.0,0.009033703579916619,-0.08466910384595394,1.1120685040950775,0.22075,,,,,,,,,
1080,108000,180.0,-72.08680537681397,60.0,60.0,60.0,-72.08680537681397,18.0,0.01068031377508305,-0.05882346071302891,1.2351826429367065,0.21999999999999997,,,,,,,,,
1081,108100,120.0,-40.0,40.0,40.0,40.0,-40.0,12.0,0.011140420858282596,-0.07120408304035664,1.1311549246311188,0.21924999999999994,,,,,,,,,
1082,108200,120.0,-40.0,40.0,40.0,40.0,-40.0,12.0,0.011032458671252243,-0.06390333734452724,1.2393096685409546,0.21850000000000003,,,,,,,,,
1083,108300,120.0,-146.673649848145,40.0,40.0,40.0,-146.673649848145,12.0,0.007958116759255063,-0.06145147606730461,1.2489362061023712,0.21775,,,,,,,,,
1084,108400,150.0,-63.44038145122725,50.0,50.0,50.0,-63.44038145122725,15.0,0.011994201660854742,-0.10020402073860168,1.1247612237930298,0.21699999999999997,,,,,,,,,
1085,108500,0.0,-11.15398316205589,0.0,0.0,0.0,-11.15398316205589,0.0,0.005906059326662216,-0.05786898639053106,1.2237285375595093,0.21624999999999994,,,,,,,,,
1086,108600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010550214879913256,-0.07821357622742653,1.1206556558609009,0.2154999999999999,,,,,,,,,
1087,108700,0.0,-23.035527951285868,0.0,0.0,0.0,-23.035527951285868,0.0,0.00612746539991349,-0.07260932587087154,1.1166778802871704,0.21474999999999989,,,,,,,,,
1088,108800,30.0,-39.00674632982766,10.0,10.0,10.0,-39.00674632982766,3.0,0.0065741574508138,-0.08021248690783978,1.1242555975914001,0.21399999999999997,,,,,,,,,
1089,108900,0.0,-22.616954551788737,0.0,0.0,0.0,-22.616954551788737,0.0,0.01219661024515517,-0.09655270213261247,1.1262008845806122,0.21325000000000005,,,,,,,,,
1090,109000,0.0,-3.4630432476604023,0.0,0.0,0.0,-3.4630432476604023,0.0,0.006008390104398131,-0.07166836597025394,1.117538183927536,0.21250000000000002,,,,,,,,,
1091,109100,0.0,-62.38014962695027,0.0,0.0,0.0,-62.38014962695027,0.0,0.012110720155760646,-0.056668687611818314,1.2583048343658447,0.21175,,,,,,,,,
1092,109200,0.0,-86.32885574669348,0.0,0.0,0.0,-86.32885574669348,0.0,0.005487522284965962,-0.06721178255975246,1.2251689434051514,0.21099999999999997,,,,,,,,,
1093,109300,150.0,-51.52992219325719,50.0,50.0,50.0,-51.52992219325719,15.0,0.008844893251080066,-0.0635954262688756,1.22008615732193,0.21025000000000005,,,,,,,,,
1094,109400,150.0,-71.31967198749796,50.0,50.0,50.0,-71.31967198749796,15.0,0.00885300435766112,-0.07704684138298035,1.2260749340057373,0.20950000000000002,,,,,,,,,
1095,109500,0.0,-5.377899820787011,0.0,0.0,0.0,-5.377899820787011,0.0,0.00926236626401078,-0.06017762143164873,1.143054485321045,0.20875,,,,,,,,,
1096,109600,150.0,-56.92164789518674,50.0,50.0,50.0,-56.92164789518674,15.0,0.010110925359185785,-0.07388196513056755,1.2237218022346497,0.20799999999999996,,,,,,,,,
1097,109700,0.0,-346.53772783739,0.0,0.0,0.0,-346.53772783739,0.0,0.0069220386212691665,-0.062187839299440384,1.2214119732379913,0.20724999999999993,,,,,,,,,
1098,109800,90.0,-55.37536202847762,30.0,30.0,30.0,-55.37536202847762,9.0,0.010222856537438929,-0.06453131046146154,1.154806762933731,0.2064999999999999,,,,,,,,,
1099,109900,0.0,-102.48103740452991,0.0,0.0,0.0,-102.48103740452991,0.0,0.00905405794037506,-0.08978769462555647,1.1347294747829437,0.20575,,,,,,,,,
1100,110000,0.0,-169.82669354859658,0.0,0.0,0.0,-169.82669354859658,0.0,0.010161585654714145,-0.0961988465860486,1.1246693134307861,0.20499999999999996,29.4,-155.8640059540269,19.8,-164.1473688680926,42.0,-15.737690330707723,2.94,1.98,4.2
1101,110100,60.0,-45.854123836118745,20.0,20.0,20.0,-45.854123836118745,6.0,0.011018206889275461,-0.0961143858730793,1.1319900453090668,0.20425000000000004,,,,,,,,,
1102,110200,90.0,-30.0,30.0,30.0,30.0,-30.0,9.0,0.007949970502522774,-0.047572795301675797,1.2608967423439026,0.20350000000000001,,,,,,,,,
1103,110300,0.0,-115.48517401606955,0.0,0.0,0.0,-115.48517401606955,0.0,0.008757270727073774,-0.05199111718684435,1.266418308019638,0.20274999999999999,,,,,,,,,
1104,110400,60.0,-30.25006366722174,20.0,20.0,20.0,-30.25006366722174,6.0,0.005056918533227872,-0.08575342688709497,1.1355212032794952,0.20199999999999996,,,,,,,,,
1105,110500,60.0,-56.535764524182355,20.0,20.0,20.0,-56.535764524182355,6.0,0.010786129816551693,-0.07211348786950111,1.259061187505722,0.20125000000000004,,,,,,,,,
1106,110600,210.0,-70.18475292676527,70.0,70.0,70.0,-70.18475292676527,21.0,0.009864940016996115,-0.08723560068756342,1.137289047241211,0.2005,,,,,,,,,
1107,110700,90.0,-34.523013425766585,30.0,30.0,30.0,-34.523013425766585,9.0,0.005908274761168286,-0.060003796592354774,1.2622132003307343,0.19974999999999998,,,,,,,,,
1108,110800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067315310589037836,-0.09075594460591674,1.1405418813228607,0.19899999999999995,,,,,,,,,
1109,110900,30.0,-10.0,10.0,10.0,10.0,-10.0,3.0,0.014960172338760458,-0.07775218784809113,1.2239515483379364,0.19824999999999993,,,,,,,,,
1110,111000,0.0,-0.468924621911051,0.0,0.0,0.0,-0.468924621911051,0.0,0.0079530987131875,-0.07221246138215065,1.1353607177734375,0.1974999999999999,,,,,,,,,
1111,111100,0.0,-148.2204583438199,0.0,0.0,0.0,-148.2204583438199,0.0,0.005481706735736225,-0.06502613518387079,1.22972571849823,0.19674999999999998,,,,,,,,,
1112,111200,0.0,-36.446517845458196,0.0,0.0,0.0,-36.446517845458196,0.0,0.00720223190728575,-0.06267015216872096,1.2225798964500427,0.19599999999999995,,,,,,,,,
1113,111300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005999118722684216,-0.06759475357830524,1.1365171670913696,0.19525000000000003,,,,,,,,,
1114,111400,0.0,-27.604526280711934,0.0,0.0,0.0,-27.604526280711934,0.0,0.008953474403824657,-0.08756398130208254,1.1274543404579163,0.1945,,,,,,,,,
1115,111500,480.0,-160.0,160.0,160.0,160.0,-160.0,48.0,0.011174607352586463,-0.0674794353544712,1.2375405132770538,0.19374999999999998,,,,,,,,,
1116,111600,0.0,-19.8906635726783,0.0,0.0,0.0,-19.8906635726783,0.0,0.011583509665797465,-0.08363221725448966,1.2199831008911133,0.19300000000000006,,,,,,,,,
1117,111700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053710300562670454,-0.08651302102953196,1.1278957724571228,0.19225000000000003,,,,,,,,,
1118,111800,0.0,-0.05824552959336482,0.0,0.0,0.0,-0.05824552959336482,0.0,0.008413636576733552,-0.06801058351993561,1.1379835605621338,0.1915,,,,,,,,,
1119,111900,0.0,-253.50088530821222,0.0,0.0,0.0,-253.50088530821222,0.0,0.005421375040896237,-0.06109871529042721,1.233380138874054,0.19074999999999998,,,,,,,,,
1120,112000,0.0,-10.391841309825887,0.0,0.0,0.0,-10.391841309825887,0.0,0.006075521872844547,-0.08710574265569448,1.1320310831069946,0.18999999999999995,,,,,,,,,
1121,112100,0.0,-85.07157933326887,0.0,0.0,0.0,-85.07157933326887,0.0,0.008145787418470718,-0.05440699867904186,1.2273742854595184,0.18924999999999992,,,,,,,,,
1122,112200,120.0,-77.6615462715175,40.0,40.0,40.0,-77.6615462715175,12.0,0.009234148601535708,-0.0614111227914691,1.2011054754257202,0.1885,,,,,,,,,
1123,112300,120.0,-40.0,40.0,40.0,40.0,-40.0,12.0,0.006647682123002596,-0.07319181598722935,1.2002597451210022,0.18774999999999997,,,,,,,,,
1124,112400,0.0,-83.71305401343353,0.0,0.0,0.0,-83.71305401343353,0.0,0.010760569261037745,-0.09259164053946733,1.127555638551712,0.18699999999999994,,,,,,,,,
1125,112500,0.0,-13.090898512307865,0.0,0.0,0.0,-13.090898512307865,0.0,0.006977355194976553,-0.09176142606884241,1.1322050988674164,0.18625000000000003,,,,,,,,,
1126,112600,0.0,-0.19442584240403127,0.0,0.0,0.0,-0.19442584240403127,0.0,0.00841603109438438,-0.09887715755030513,1.1318831145763397,0.1855,,,,,,,,,
1127,112700,30.0,-21.775707796305582,10.0,10.0,10.0,-21.775707796305582,3.0,0.010163116639887448,-0.09858707897365093,1.124141812324524,0.18474999999999997,,,,,,,,,
1128,112800,0.0,-7.689142354685281,0.0,0.0,0.0,-7.689142354685281,0.0,0.004549067976768129,-0.06843330711126328,1.1418467164039612,0.18400000000000005,,,,,,,,,
1129,112900,0.0,-86.70321395115735,0.0,0.0,0.0,-86.70321395115735,0.0,0.012279391987249255,-0.08534134505316615,1.1846044957637787,0.18325000000000002,,,,,,,,,
1130,113000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006353977878461592,-0.08560964837670326,1.1200019717216492,0.1825,,,,,,,,,
1131,113100,0.0,-3.2941224255792756,0.0,0.0,0.0,-3.2941224255792756,0.0,0.00953289722383488,-0.08974846685305238,1.1268093883991241,0.18174999999999997,,,,,,,,,
1132,113200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007415299201966263,-0.07053303718566895,1.1360506415367126,0.18099999999999994,,,,,,,,,
1133,113300,0.0,-2.407029581065789,0.0,0.0,0.0,-2.407029581065789,0.0,0.008749449567403644,-0.06871386431157589,1.19485542178154,0.1802499999999999,,,,,,,,,
1134,113400,120.0,-40.0,40.0,40.0,40.0,-40.0,12.0,0.007601301571412478,-0.09930151887238026,1.118992730975151,0.1795,,,,,,,,,
1135,113500,0.0,-52.07087486610134,0.0,0.0,0.0,-52.07087486610134,0.0,0.008630273732705973,-0.07269018329679966,1.1376013159751892,0.17874999999999996,,,,,,,,,
1136,113600,0.0,-17.15987267534536,0.0,0.0,0.0,-17.15987267534536,0.0,0.008880589826731011,-0.09159376891329885,1.1186528950929642,0.17799999999999994,,,,,,,,,
1137,113700,0.0,-1.9527452464354411,0.0,0.0,0.0,-1.9527452464354411,0.0,0.004509507853072137,-0.0674385791644454,1.170791745185852,0.17725000000000002,,,,,,,,,
1138,113800,0.0,-4.758756984989635,0.0,0.0,0.0,-4.758756984989635,0.0,0.00776365605997853,-0.050014168955385685,1.171445071697235,0.1765,,,,,,,,,
1139,113900,0.0,-24.657732670306356,0.0,0.0,0.0,-24.657732670306356,0.0,0.009172070829663426,-0.058974831365048885,1.1435946822166443,0.17574999999999996,,,,,,,,,
1140,114000,30.0,-17.454823038986284,10.0,10.0,10.0,-17.454823038986284,3.0,0.007011535431956872,-0.07605048082768917,1.136250615119934,0.17500000000000004,,,,,,,,,
1141,114100,30.0,-32.518545746006524,10.0,10.0,10.0,-32.518545746006524,3.0,0.00931610910629388,-0.0713966116309166,1.1271153390407562,0.17425000000000002,,,,,,,,,
1142,114200,30.0,-13.213089139220013,10.0,10.0,10.0,-13.213089139220013,3.0,0.006470779451774433,-0.0983652020804584,1.120795339345932,0.1735,,,,,,,,,
1143,114300,0.0,-37.02232482581635,0.0,0.0,0.0,-37.02232482581635,0.0,0.009786384354811162,-0.06053474545478821,1.1314198821783066,0.17274999999999996,,,,,,,,,
1144,114400,90.0,-40.27401643805111,30.0,30.0,30.0,-40.27401643805111,9.0,0.006827709192293696,-0.06815990852192044,1.1206856071949005,0.17199999999999993,,,,,,,,,
1145,114500,0.0,-0.30906581366868746,0.0,0.0,0.0,-0.30906581366868746,0.0,0.009361622825963423,-0.06617499981075525,1.1317055523395538,0.17125,,,,,,,,,
1146,114600,90.0,-30.0,30.0,30.0,30.0,-30.0,9.0,0.004861791341681965,-0.06475521251559258,1.1327797919511795,0.17049999999999998,,,,,,,,,
1147,114700,0.0,-62.33953342955266,0.0,0.0,0.0,-62.33953342955266,0.0,0.007893042580690235,-0.06831471435725689,1.1078313887119293,0.16974999999999996,,,,,,,,,
1148,114800,0.0,-6.738206094545129,0.0,0.0,0.0,-6.738206094545129,0.0,0.008014738799829502,-0.07608345663174987,1.1027398705482483,0.16899999999999993,,,,,,,,,
1149,114900,30.0,-10.0,10.0,10.0,10.0,-10.0,3.0,0.012183346072561108,-0.06946949101984501,1.0990083068609238,0.16825,,,,,,,,,
1150,115000,0.0,-4.788292269075434,0.0,0.0,0.0,-4.788292269075434,0.0,0.01092581037664786,-0.08102226164191961,1.0851657390594482,0.16749999999999998,,,,,,,,,
1151,115100,120.0,-64.11206359707622,40.0,40.0,40.0,-64.11206359707622,12.0,0.003649345148005523,-0.06841013068333268,1.1083630621433258,0.16675000000000006,,,,,,,,,
1152,115200,0.0,-0.3354159795795775,0.0,0.0,0.0,-0.3354159795795775,0.0,0.007348221610300243,-0.06964164786040783,1.1224791407585144,0.16600000000000004,,,,,,,,,
1153,115300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009302897553425282,-0.09874211344867945,1.1145045161247253,0.16525,,,,,,,,,
1154,115400,120.0,-40.0,40.0,40.0,40.0,-40.0,12.0,0.01270526650478132,-0.08189146593213081,1.1181934773921967,0.16449999999999998,,,,,,,,,
1155,115500,0.0,-24.444596218894176,0.0,0.0,0.0,-24.444596218894176,0.0,0.010174541326705366,-0.05905175767838955,1.0856803953647614,0.16374999999999995,,,,,,,,,
1156,115600,90.0,-52.846192861972696,30.0,30.0,30.0,-52.846192861972696,9.0,0.009066706901649013,-0.09509502444416285,1.1078082919120789,0.16299999999999992,,,,,,,,,
1157,115700,60.0,-25.315450108435055,20.0,20.0,20.0,-25.315450108435055,6.0,0.008595689461799338,-0.07092761341482401,1.1026083528995514,0.16225,,,,,,,,,
1158,115800,150.0,-116.94505427609718,50.0,50.0,50.0,-116.94505427609718,15.0,0.0077899913740111515,-0.07833820628002286,1.1027695834636688,0.16149999999999998,,,,,,,,,
1159,115900,90.0,-31.877140627934626,30.0,30.0,30.0,-31.877140627934626,9.0,0.007673196188989095,-0.07128366827964783,1.1079175621271133,0.16074999999999995,,,,,,,,,
1160,116000,60.0,-33.20174041953709,20.0,20.0,20.0,-33.20174041953709,6.0,0.010125569882802665,-0.07739481469616294,1.111668199300766,0.15999999999999992,,,,,,,,,
